Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,b6c6	10	0.05486886154327506	0.10149172685896278	6604	545	5282	0.5312525138765988	0.04384200788351701	0.42490547823988417
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,g8f6	10	0.05486886154327506	0.10149172685896278	26	3	14	0.6046511627906976	0.06976744186046512	0.32558139534883723
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,d7d6	10	0.05486886154327506	0.10149172685896278	15	1	2	0.8333333333333334	0.05555555555555555	0.1111111111111111
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,b6c7	10	0.05486886154327506	0.10149172685896278	8	0	4	0.6666666666666666	0.0	0.3333333333333333
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,e7e6	10	0.05486886154327506	0.10149172685896278	4	0	5	0.4444444444444444	0.0	0.5555555555555556
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,b6b2	10	0.05486886154327506	0.10149172685896278	7	0	0	1.0	0.0	0.0
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,g7g6	10	0.05486886154327506	0.10149172685896278	3	0	1	0.75	0.0	0.25
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4c6,b6d4	10	0.05486886154327506	0.10149172685896278	2	1	0	0.6666666666666666	0.3333333333333333	0.0
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3	9	0.05416966220193392	0.10019840772356586	37310	3587	34620	0.4940609399208125	0.04749923858204113	0.45843982149714635
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,g8f6	10	0.05416966220193392	0.10019840772356586	21275	2496	22406	0.4607272018537367	0.05405288347012582	0.48521991467613745
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,g8f6,b1c3	11	0.03678333213512874	0.06803866151071164	14847	1745	14764	0.4734978951396862	0.05565123102436535	0.4708508738359485
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,g8f6,c1e3	11	0.012507459089958626	0.02313522799550987	4511	542	5609	0.4230913524667042	0.05083474019883699	0.5260739073344588
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,e7e6	10	0.05416966220193392	0.10019840772356586	5857	453	5082	0.5141327247191011	0.03976474719101124	0.44610252808988765
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,g7g6	10	0.05416966220193392	0.10019840772356586	3416	219	2655	0.5430842607313195	0.03481717011128776	0.4220985691573927
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,e7e5	10	0.05416966220193392	0.10019840772356586	3509	234	2380	0.5730850890086558	0.03821656050955414	0.38869835048178997
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,d7d6	10	0.05416966220193392	0.10019840772356586	1432	82	904	0.5922249793217536	0.03391232423490488	0.3738626964433416
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,a7a6	10	0.05416966220193392	0.10019840772356586	732	47	532	0.5583524027459954	0.03585049580472922	0.4057971014492754
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,b6b4	10	0.05416966220193392	0.10019840772356586	411	31	269	0.5780590717299579	0.04360056258790436	0.37834036568213786
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,a7a5	10	0.05416966220193392	0.10019840772356586	442	11	254	0.6251768033946252	0.015558698727015558	0.3592644978783593
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,b6c7	10	0.05416966220193392	0.10019840772356586	87	3	61	0.5761589403973509	0.019867549668874173	0.40397350993377484
B32: Sicilian Defense: Godiva Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8b6,d4b3,b6d8	10	0.05416966220193392	0.10019840772356586	47	2	25	0.6351351351351351	0.02702702702702703	0.33783783783783783
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7	8	0.14275499167597305	0.2640559730131146	33168	3009	32892	0.48021543673717587	0.043565130521652264	0.47621943274117184
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3	9	0.08522226428318633	0.1576368549602536	21027	1943	20238	0.4866459914830587	0.04496852434734309	0.46838548416959824
B47: Sicilian Defense: Taimanov Variation, Bastrikov Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,e7e6	10	0.08522226428318633	0.1576368549602536	144247	17801	159067	0.4492066705074506	0.0554349687806549	0.4953583607118945
B47: Sicilian Defense: Taimanov Variation, Bastrikov Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,e7e6,c1e3	11	0.035849800481562964	0.06631189450784303	60664	7541	66876	0.44909350685884764	0.05582576380097867	0.49508072934017366
B47: Sicilian Defense: Taimanov Variation, Bastrikov Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,e7e6,d4b5	11	0.010534317413364419	0.019485479295384352	17671	1854	20168	0.4451918474290177	0.04670848764265739	0.5080996649283249
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,a7a6	10	0.08522226428318633	0.1576368549602536	5217	380	4486	0.5174055340672419	0.03768719627095111	0.444907269661807
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,g8f6	10	0.08522226428318633	0.1576368549602536	3182	267	3133	0.48343968398663023	0.04056517775752051	0.47599513825584927
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,g8f6,c1e3	11	0.026076821675225962	0.04823467424642217	932	87	995	0.4627606752730884	0.04319761668321748	0.4940417080436941
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,g8f6,f1e2	11	0.010643072203096196	0.019686644603058107	406	41	375	0.49391727493917276	0.049878345498783457	0.4562043795620438
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,e7e5	10	0.08522226428318633	0.1576368549602536	1157	59	635	0.6250675310642896	0.031874662344678555	0.34305780659103186
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,c6d4	10	0.08522226428318633	0.1576368549602536	614	43	439	0.5602189781021898	0.03923357664233577	0.4005474452554745
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,g7g6	10	0.08522226428318633	0.1576368549602536	539	35	387	0.5608740894901144	0.036420395421436005	0.40270551508844954
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,d7d6	10	0.08522226428318633	0.1576368549602536	241	14	164	0.5751789976133651	0.03341288782816229	0.3914081145584726
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,b7b6	10	0.08522226428318633	0.1576368549602536	104	3	51	0.6582278481012658	0.0189873417721519	0.3227848101265823
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,c7e5	10	0.08522226428318633	0.1576368549602536	34	1	25	0.5666666666666667	0.016666666666666666	0.4166666666666667
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,b1c3,c7b6	10	0.08522226428318633	0.1576368549602536	30	1	27	0.5172413793103449	0.017241379310344827	0.46551724137931033
B32: Sicilian Defense: Flohr Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d8c7,d4c6	9	0.018977780676841773	0.03510347542611618	4295	405	4482	0.4677630145937704	0.04410803746460466	0.4881289479416249
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5	8	0.14275499167597305	0.2640559730131146	30576	4445	30275	0.46826758147512865	0.0680746140651801	0.46365780445969124
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6	9	0.058004053604435814	0.10729093696414702	12132	1820	12579	0.45727639365270817	0.06859899739926878	0.47412460894802305
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,b7c6	10	0.058004053604435814	0.10729093696414702	13229	1950	13637	0.45908523042754024	0.06767073847862298	0.4732440310938368
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,b7c6,e4d5	11	0.04422768829111132	0.0818085947729122	10075	1591	10306	0.4585381394502094	0.07241034043327872	0.4690515201165119
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,b7c6,b1c3	11	0.0065922846874835956	0.012193844341948274	1514	170	1591	0.4622900763358779	0.051908396946564885	0.4858015267175573
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,d5e4	10	0.058004053604435814	0.10729093696414702	55	1	7	0.873015873015873	0.015873015873015872	0.1111111111111111
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,b7b6	10	0.058004053604435814	0.10729093696414702	17	0	1	0.9444444444444444	0.0	0.05555555555555555
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,d8c7	10	0.058004053604435814	0.10729093696414702	8	1	2	0.7272727272727273	0.09090909090909091	0.18181818181818182
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,d8d6	10	0.058004053604435814	0.10729093696414702	3	0	4	0.42857142857142855	0.0	0.5714285714285714
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,c8g4	10	0.058004053604435814	0.10729093696414702	2	1	2	0.4	0.2	0.4
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,d8b6	10	0.058004053604435814	0.10729093696414702	2	0	2	0.5	0.0	0.5
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,e7e5	10	0.058004053604435814	0.10729093696414702	2	0	1	0.6666666666666666	0.0	0.3333333333333333
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,b7b5	10	0.058004053604435814	0.10729093696414702	1	0	0	1.0	0.0	0.0
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,d4c6,d5d4	10	0.058004053604435814	0.10729093696414702	1	0	0	1.0	0.0	0.0
B32: Sicilian Defense: Nimzo-American Variation	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,f3d4,d7d5,e4d5	9	0.05066035694553491	0.0937071950297092	10863	1529	10780	0.4687985499741067	0.06598480925254617	0.4652166407733471
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,c5d4,c2c3	7	0.007413758482847949	0.013713336303616883	246165	19721	215379	0.5114957455871505	0.040977424080288406	0.4475268303325611
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,e7e6	6	0.15366588626782685	0.28423801256263176	139200	8618	99469	0.5629086850501643	0.03485019430863733	0.40224112064119827
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,d7d6	6	0.15366588626782685	0.28423801256263176	66480	5114	48172	0.5550824107008667	0.04269993153315632	0.402217657765977
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,g7g6	6	0.15366588626782685	0.28423801256263176	24210	1488	20397	0.5252196550602017	0.03228115847705825	0.44249918646274
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,c6d4	6	0.15366588626782685	0.28423801256263176	21895	1817	16661	0.542317885715701	0.04500532534119337	0.41267678894310555
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,d7d5	6	0.15366588626782685	0.28423801256263176	15581	1107	10062	0.5824672897196261	0.04138317757009346	0.3761495327102804
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,e7e5	6	0.15366588626782685	0.28423801256263176	12340	676	8300	0.5789078626383937	0.03171326702946144	0.38937887033214486
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,b7b6	6	0.15366588626782685	0.28423801256263176	12458	697	7294	0.6092229448872806	0.034084796322558564	0.35669225879016087
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,c5c4	6	0.15366588626782685	0.28423801256263176	10362	529	5348	0.6380934786624792	0.032575897530636125	0.32933062380688466
B32: Sicilian Defense: Open	e2e4,c7c5,g1f3,b8c6,d2d4,g8f6	6	0.15366588626782685	0.28423801256263176	9246	496	6114	0.5831231079717457	0.03128153380423814	0.38559535822401614
B30: Sicilian Defense: Old Sicilian	e2e4,c7c5,g1f3,b8c6,f1b5	5	0.04139339474139251	0.07656596099675292	1356437	137948	1191889	0.504951095830135	0.05135291485529771	0.44369598931456733
B50: Sicilian Defense: Modern Variations	e2e4,c7c5,g1f3,d7d6	4	0.30271418317515486	0.5599348032930412	8325055	862968	8145817	0.48027759573181705	0.04978516012608862	0.4699372441420943
B50: Sicilian Defense	e2e4,c7c5,g1f3,d7d6,d2d4	5	0.17764006441290686	0.3285833966572065	4948677	504975	4805759	0.4823548837257811	0.0492206618878998	0.4684244543863191
B50: Sicilian Defense	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4	6	0.17764006441290686	0.3285833966572065	4804328	492906	4695110	0.4808009011699357	0.049328365796854075	0.46987073303321025
B50: Sicilian Defense	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4	7	0.15913920063625775	0.29436208131984304	4291353	439648	4231810	0.47879543594080026	0.049052468025935166	0.4721520960332646
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6	8	0.15913920063625775	0.29436208131984304	3419670	362162	3455467	0.47250638670586914	0.05004104431777656	0.4774525689763543
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3	9	0.14255923895942899	0.263693886381816	3249895	340892	3280441	0.4729714979622274	0.049611510489828016	0.47741699154794454
B90: Sicilian Defense: Najdorf Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,a7a6	10	0.14255923895942899	0.263693886381816	2127910	214928	2121743	0.4766203144259226	0.04814068778234733	0.47523899779173007
B90: Sicilian Defense: Najdorf Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,a7a6,c1g5	11	0.0356733614035714	0.06598553259314129	537256	50568	529372	0.480896816673171	0.045263319954600624	0.47383986337222833
B90: Sicilian Defense: Najdorf Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,a7a6,c1e3	11	0.02795831479086969	0.05171489927768739	418318	40819	416444	0.47776048132611376	0.04661933047884776	0.4756201881950385
B70: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6	10	0.14255923895942899	0.263693886381816	738274	83720	774002	0.4625788535810867	0.052456271820230126	0.4849648745986832
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3	11	0.058510710079109296	0.10822810677399132	311291	35806	309769	0.47390335319532445	0.05451035675465011	0.47158629005002545
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,f8g7	12	0.058510710079109296	0.10822810677399132	343465	38517	336015	0.4783655084909825	0.05364507094040783	0.4679894205686096
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,f8g7,f2f3	13	0.03515758646148913	0.06503149622223489	213741	24282	193403	0.49542911182914334	0.056283116919239914	0.44828777125161673
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,f8g7,d1d2	13	0.008175235321507254	0.015121851026629373	45400	4402	50518	0.4525518341307815	0.04387958532695375	0.5035685805422647
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,a7a6	12	0.058510710079109296	0.10822810677399132	24985	2102	20524	0.5247736867530612	0.04414946125895276	0.43107685198798595
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,a7a6,f2f3	13	0.027298279872030724	0.0504940231410949	12195	968	9050	0.5490028361770135	0.043578084905235674	0.40741907891775087
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,a7a6,d1d2	13	0.010067415869611296	0.018621844756307092	4297	335	3560	0.5245361328125	0.0408935546875	0.4345703125
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,b8c6	12	0.058510710079109296	0.10822810677399132	49634	4386	42133	0.5161981425436544	0.04561480141025241	0.4381870560460932
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,b8c6,f2f3	13	0.02342728596440703	0.04333378971734519	21470	1669	15360	0.5576768227746175	0.04335177537078885	0.3989714018545936
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,b8c6,f1e2	13	0.008808279808171426	0.016292802570419273	7391	735	6349	0.5106044905008635	0.05077720207253886	0.4386183074265976
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,f6g4	12	0.058510710079109296	0.10822810677399132	2134	129	1600	0.5524203986538959	0.033393735438778153	0.4141858659073259
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,c8d7	12	0.058510710079109296	0.10822810677399132	401	46	350	0.5031367628607277	0.05771643663739021	0.43914680050188204
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,b8d7	12	0.058510710079109296	0.10822810677399132	224	12	198	0.5161290322580645	0.027649769585253458	0.45622119815668205
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,e7e5	12	0.058510710079109296	0.10822810677399132	192	17	129	0.5680473372781065	0.05029585798816568	0.3816568047337278
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,h7h5	12	0.058510710079109296	0.10822810677399132	122	9	147	0.43884892086330934	0.03237410071942446	0.5287769784172662
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,d8a5	12	0.058510710079109296	0.10822810677399132	94	7	69	0.5529411764705883	0.041176470588235294	0.40588235294117647
B72: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,c1e3,c8g4	12	0.058510710079109296	0.10822810677399132	57	4	32	0.6129032258064516	0.043010752688172046	0.34408602150537637
B70: Sicilian Defense: Dragon Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,g7g6,f1c4	11	0.017853981615523862	0.03302476804696488	89348	9985	100548	0.447005968551288	0.049954723060220835	0.5030393083884912
B56: Sicilian Defense: Classical Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,b8c6	10	0.14255923895942899	0.263693886381816	608686	65636	604011	0.47615605636403036	0.05134499383181065	0.472498949804159
B56: Sicilian Defense: Classical Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,b8c6,c1e3	11	0.0329358766116191	0.06092196737653365	138521	13485	143331	0.46902690824380283	0.04565970399916028	0.48531338775703686
B56: Sicilian Defense: Classical Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,b8c6,c1g5	11	0.028647500284835793	0.05298969565474727	125299	14082	117502	0.4877668043428331	0.054818730706196986	0.4574144649509699
B80: Sicilian Defense: Scheveningen Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,e7e6	10	0.14255923895942899	0.263693886381816	225565	21790	224958	0.477575252004497	0.046134660701695696	0.4762900872938073
B80: Sicilian Defense: Scheveningen Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,e7e6,c1g5	11	0.03163442191271431	0.05851464779480001	47478	4707	52623	0.45299977100984656	0.04491069384016487	0.5020895351499886
B80: Sicilian Defense: Scheveningen Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,e7e6,c1e3	11	0.029605506332822832	0.05476173329899199	48416	4302	45368	0.4936076504292152	0.04385947026079155	0.46253287930999326
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,e7e5	10	0.14255923895942899	0.263693886381816	74884	7379	69784	0.4925056068189441	0.048531046321203315	0.4589633468598526
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,e7e5,d4b3	11	0.04790197451075804	0.08860497514089052	25264	2453	23373	0.49449990213348993	0.048013309845370916	0.4574867880211392
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,e7e5,d4f3	11	0.03798029327621426	0.07025269784707758	19365	2060	19083	0.4780537177841414	0.05085415226621902	0.47109212994963956
B56: Sicilian Defense: Kupreichik Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,c8d7	10	0.14255923895942899	0.263693886381816	11124	1257	10885	0.47812258230894866	0.05402733602682025	0.4678500816642311
B56: Sicilian Defense: Kupreichik Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,c8d7,c1g5	11	0.030777746810505106	0.05693004346668365	2396	290	2337	0.47700577344216605	0.057734421660362335	0.46525980489747165
B56: Sicilian Defense: Kupreichik Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,c8d7,f1c4	11	0.027021672991106416	0.0499823793924099	2097	235	2078	0.47551020408163264	0.05328798185941043	0.4712018140589569
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,b8d7	10	0.14255923895942899	0.263693886381816	12090	933	10990	0.5034772831383001	0.038853954108191396	0.45766876275350854
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,b8d7,c1e3	11	0.0349615357611326	0.0646688584059682	3126	239	2524	0.5308201732042792	0.040584139921888265	0.4285956868738326
B54: Sicilian Defense: Modern Variations, Main Line	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,b8d7,f1c4	11	0.024952170963498107	0.04615439155718872	2110	136	1957	0.502022364977397	0.03235783963835356	0.46561979538424936
