Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx
C00: French Defense: Steiner Variation	e2e4,e7e6,c2c4,d7d5,e4d5,e6d5,c4d5,d8d5,b1c3,d5d8,f1c4	11	0.0231814198643784	0.1972170466600078	15170	1048	10734	0.5628524784802612	0.0388839418224992	0.3982635796972395	1. e4 e6 2. c4 d5 3. exd5 exd5 4. cxd5 Qxd5 5. Nc3 Qd8 6. Bc4	rnbqkbnr/ppp2ppp/8/8/2B5/2N5/PP1P1PPP/R1BQK1NR b KQkq - 3 6	60
C00: French Defense: Steiner Variation	c2c4,e7e6,e2e4,d7d5,c4d5,e6d5,e4d5,d8d5,b1c3,d5d8,f1c4,g8f6	12	0.0184533381923001	0.158046060196622	12311	877	8944	0.556253388758359	0.0396258810771733	0.4041207301644677	1. c4 e6 2. e4 d5 3. cxd5 exd5 4. exd5 Qxd5 5. Nc3 Qd8 6. Bc4 Nf6	rnbqkb1r/ppp2ppp/5n2/8/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq - 4 7	60
C00: French Defense: Steiner Variation	c2c4,e7e6,e2e4,d7d5,e4d5,e6d5,c4d5,d8d5,b1c3,d5d8,f1c4,g8f6	12	0.0178984353297862	0.1532935211005395	12311	877	8944	0.556253388758359	0.0396258810771733	0.4041207301644677	1. c4 e6 2. e4 d5 3. exd5 exd5 4. cxd5 Qxd5 5. Nc3 Qd8 6. Bc4 Nf6	rnbqkb1r/ppp2ppp/5n2/8/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq - 4 7	60
C00: French Defense: Steiner Variation	e2e4,e7e6,c2c4,d7d5,c4d5,e6d5,e4d5,d8d5,b1c3,d5d8,f1c4,g8f6	12	0.0185782110505471	0.1580550258375406	12307	877	8942	0.5562234475277954	0.0396366265931483	0.4041399258790563	1. e4 e6 2. c4 d5 3. cxd5 exd5 4. exd5 Qxd5 5. Nc3 Qd8 6. Bc4 Nf6	rnbqkb1r/ppp2ppp/5n2/8/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq - 4 7	60
C00: French Defense: Steiner Variation	e2e4,e7e6,c2c4,d7d5,e4d5,e6d5,c4d5,d8d5,b1c3,d5d8,f1c4,g8f6	12	0.0180199587258308	0.1533056672816052	12307	877	8942	0.5562234475277954	0.0396366265931483	0.4041399258790563	1. e4 e6 2. c4 d5 3. exd5 exd5 4. cxd5 Qxd5 5. Nc3 Qd8 6. Bc4 Nf6	rnbqkb1r/ppp2ppp/5n2/8/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq - 4 7	60
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,e2e4,g8f6,e4e5	7	0.0123611446474568	0.1284065933936842	898	50	505	0.6180316586373021	0.0344115622849277	0.3475567790777701	1. g3 e6 2. Nf3 d5 3. e4 Nf6 4. e5	rnbqkb1r/ppp2ppp/4pn2/3pP3/8/5NP1/PPPP1P1P/RNBQKB1R b KQkq - 0 4	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,g2g3,d7d5,e2e4,g8f6,e4e5	7	0.0116750126032802	0.1281952220192026	896	50	505	0.6175051688490696	0.0344589937973811	0.3480358373535492	1. Nf3 e6 2. g3 d5 3. e4 Nf6 4. e5	rnbqkb1r/ppp2ppp/4pn2/3pP3/8/5NP1/PPPP1P1P/RNBQKB1R b KQkq - 0 4	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,b1d2,g8f6,c2c4,f8e7,c4d5	9	0.0117637382196846	0.1045339350715957	474	24	287	0.6038216560509554	0.0305732484076433	0.3656050955414012	1. d3 e6 2. Nf3 d5 3. Nbd2 Nf6 4. c4 Be7 5. cxd5	rnbqk2r/ppp1bppp/4pn2/3P4/8/3P1N2/PP1NPPPP/R1BQKB1R b KQkq - 0 5	61
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,g1f3,g8f6,e1h1,f8e7,e2e4,e8h8,e4e5	11	0.0106371121109578	0.1104974796970616	13030	852	8612	0.5792655819329598	0.0378767671379034	0.3828576509291366	1. g3 e6 2. Bg2 d5 3. Nf3 Nf6 4. O-O Be7 5. e4 O-O 6. e5	rnbq1rk1/ppp1bppp/4pn2/3pP3/8/5NP1/PPPP1PBP/RNBQ1RK1 b - - 0 6	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,f1g2,g8f6,e1h1,f8e7,e2e4,e8h8,e4e5	11	0.0104457870620792	0.1085100102144159	13030	852	8612	0.5792655819329598	0.0378767671379034	0.3828576509291366	1. g3 e6 2. Nf3 d5 3. Bg2 Nf6 4. O-O Be7 5. e4 O-O 6. e5	rnbq1rk1/ppp1bppp/4pn2/3pP3/8/5NP1/PPPP1PBP/RNBQ1RK1 b - - 0 6	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,b1d2	5	0.0554405640629597	0.4926512487665216	43374	2788	29031	0.5768356096977112	0.0370779194871863	0.3860864708151024	1. d3 e6 2. Nf3 d5 3. Nbd2	rnbqkbnr/ppp2ppp/4p3/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 1 3	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g1f3	5	0.0527089174045328	0.468377521393643	43374	2788	29032	0.5768279383993403	0.0370774263904034	0.3860946352102561	1. d3 e6 2. Nd2 d5 3. Ngf3	rnbqkbnr/ppp2ppp/4p3/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 1 3	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,d2d3,d7d5,b1d2	5	0.0448657630509333	0.4926398498070438	43338	2786	29008	0.5768247883724644	0.0370814033966884	0.386093808230847	1. Nf3 e6 2. d3 d5 3. Nbd2	rnbqkbnr/ppp2ppp/4p3/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 1 3	61
A01: Nimzo-Larsen Attack	b2b3,e7e6,g1f3,d7d5,c1b2,g8f6,g2g3,f8e7,b2f6	9	0.0193100138213647	0.2007116517185017	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. b3 e6 2. Nf3 d5 3. Bb2 Nf6 4. g3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,b2b3,d7d5,c1b2,g8f6,g2g3,f8e7,b2f6	9	0.0182791324948822	0.2007104855579738	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. Nf3 e6 2. b3 d5 3. Bb2 Nf6 4. g3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A00: Hungarian Opening	g2g3,e7e6,b2b3,d7d5,c1b2,g8f6,g1f3,f8e7,b2f6	9	0.0165402176499342	0.1718184733688974	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. g3 e6 2. b3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A01: Nimzo-Larsen Attack	b2b3,e7e6,g2g3,d7d5,c1b2,g8f6,g1f3,f8e7,b2f6	9	0.0165339215522755	0.1718564644666227	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. b3 e6 2. g3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,g1f3,g8f6,g2g3,f8e7,b2f6	9	0.0159784092011405	0.16608237219627	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. b3 e6 2. Bb2 d5 3. Nf3 Nf6 4. g3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,g2g3,g8f6,g1f3,f8e7,b2f6	9	0.0151680587280253	0.1576594480371035	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. b3 e6 2. Bb2 d5 3. g3 Nf6 4. Nf3 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,b2b3,g8f6,c1b2,f8e7,b2f6	9	0.0148336643696765	0.1540909328042952	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. g3 e6 2. Nf3 d5 3. b3 Nf6 4. Bb2 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,g2g3,d7d5,b2b3,g8f6,c1b2,f8e7,b2f6	9	0.0140339607360274	0.1540971965938887	839	79	542	0.5746575342465754	0.0541095890410958	0.3712328767123287	1. Nf3 e6 2. g3 d5 3. b3 Nf6 4. Bb2 Be7 5. Bxf6	rnbqk2r/ppp1bppp/4pB2/3p4/8/1P3NP1/P1PPPP1P/RN1QKB1R b KQkq - 0 5	61
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,g1f3,g8f6,e1h1,f8e7,e2e4,e8h8	10	0.0106371121109578	0.1104974796970616	16613	1146	11259	0.572506719966917	0.039492728651182	0.3880005513819008	1. g3 e6 2. Bg2 d5 3. Nf3 Nf6 4. O-O Be7 5. e4 O-O	rnbq1rk1/ppp1bppp/4pn2/3p4/4P3/5NP1/PPPP1PBP/RNBQ1RK1 w - - 1 6	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,f1g2,g8f6,e1h1,f8e7,e2e4,e8h8	10	0.0104457870620792	0.1085100102144159	16613	1146	11259	0.572506719966917	0.039492728651182	0.3880005513819008	1. g3 e6 2. Nf3 d5 3. Bg2 Nf6 4. O-O Be7 5. e4 O-O	rnbq1rk1/ppp1bppp/4pn2/3p4/4P3/5NP1/PPPP1PBP/RNBQ1RK1 w - - 1 6	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,b1d2,g8f6,c2c3,f8e7,g2g3	9	0.0122887790506492	0.1091995084725876	1351	100	915	0.5710059171597633	0.0422654268808114	0.3867286559594252	1. d3 e6 2. Nf3 d5 3. Nbd2 Nf6 4. c3 Be7 5. g3	rnbqk2r/ppp1bppp/4pn2/3p4/8/2PP1NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5	61
A00: Mieses Opening	d2d3,e7e6,c2c3,d7d5,b1d2,g8f6,g1f3,f8e7,g2g3	9	0.012247515756545	0.1088328380803893	1351	100	915	0.5710059171597633	0.0422654268808114	0.3867286559594252	1. d3 e6 2. c3 d5 3. Nd2 Nf6 4. Ngf3 Be7 5. g3	rnbqk2r/ppp1bppp/4pn2/3p4/8/2PP1NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,c2c3,g8f6,b1d2,f8e7,g2g3	9	0.0118780728986764	0.1055499262205798	1351	100	915	0.5710059171597633	0.0422654268808114	0.3867286559594252	1. d3 e6 2. Nf3 d5 3. c3 Nf6 4. Nbd2 Be7 5. g3	rnbqk2r/ppp1bppp/4pn2/3p4/8/2PP1NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5	61
A00: Mieses Opening	d2d3,e7e6,c2c3,d7d5,g1f3,g8f6,b1d2,f8e7,g2g3	9	0.0118137390489587	0.1049782482094151	1351	100	915	0.5710059171597633	0.0422654268808114	0.3867286559594252	1. d3 e6 2. c3 d5 3. Nf3 Nf6 4. Nbd2 Be7 5. g3	rnbqk2r/ppp1bppp/4pn2/3p4/8/2PP1NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,c2c3,g8f6,g1f3,f8e7,g2g3	9	0.01170747059422	0.1040339344597913	1351	100	915	0.5710059171597633	0.0422654268808114	0.3867286559594252	1. d3 e6 2. Nd2 d5 3. c3 Nf6 4. Ngf3 Be7 5. g3	rnbqk2r/ppp1bppp/4pn2/3p4/8/2PP1NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g1f3,g8f6,c2c3,f8e7,g2g3	9	0.011683421218777	0.1038202289348877	1351	100	915	0.5710059171597633	0.0422654268808114	0.3867286559594252	1. d3 e6 2. Nd2 d5 3. Ngf3 Nf6 4. c3 Be7 5. g3	rnbqk2r/ppp1bppp/4pn2/3p4/8/2PP1NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5	61
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,g1f3,g8f6,e1h1,f8e7,e2e4	9	0.0144104886251204	0.1496950166237928	18103	1294	12377	0.5697425568074527	0.0407251211682507	0.3895323220242966	1. g3 e6 2. Bg2 d5 3. Nf3 Nf6 4. O-O Be7 5. e4	rnbqk2r/ppp1bppp/4pn2/3p4/4P3/5NP1/PPPP1PBP/RNBQ1RK1 b kq - 0 5	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,f1g2,g8f6,e1h1,f8e7,e2e4	9	0.0141512935154133	0.1470025183146948	18103	1294	12377	0.5697425568074527	0.0407251211682507	0.3895323220242966	1. g3 e6 2. Nf3 d5 3. Bg2 Nf6 4. O-O Be7 5. e4	rnbqk2r/ppp1bppp/4pn2/3p4/4P3/5NP1/PPPP1PBP/RNBQ1RK1 b kq - 0 5	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,g2g3,d7d5,f1g2,g8f6,e1h1,f8e7,e2e4	9	0.0133874563976666	0.1469983805147312	18096	1294	12374	0.5697015489233094	0.0407379423246442	0.3895605087520463	1. Nf3 e6 2. g3 d5 3. Bg2 Nf6 4. O-O Be7 5. e4	rnbqk2r/ppp1bppp/4pn2/3p4/4P3/5NP1/PPPP1PBP/RNBQ1RK1 b kq - 0 5	61
A00: Mieses Opening	d2d3,g8f6,b1d2,e7e6,g2g3,d7d5,g1f3	7	0.0168323614121712	0.1283696039184477	25608	1918	17431	0.569610961585515	0.0426629890784527	0.3877260493360322	1. d3 Nf6 2. Nd2 e6 3. g3 d5 4. Ngf3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 1 4	61
A00: Mieses Opening	d2d3,g8f6,b1d2,e7e6,g1f3,d7d5,g2g3	7	0.0162397857265736	0.1238504099569362	25608	1918	17431	0.569610961585515	0.0426629890784527	0.3877260493360322	1. d3 Nf6 2. Nd2 e6 3. Ngf3 d5 4. g3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 0 4	61
A00: Mieses Opening	d2d3,e7e6,g2g3,d7d5,b1d2,g8f6,g1f3	7	0.0341343904128822	0.303322131493708	25609	1918	17432	0.5696078649436153	0.0426610912164416	0.387731043839943	1. d3 e6 2. g3 d5 3. Nd2 Nf6 4. Ngf3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 3 4	61
A00: Mieses Opening	d2d3,e7e6,g2g3,d7d5,g1f3,g8f6,b1d2	7	0.0320783383901286	0.285051816000738	25609	1918	17432	0.5696078649436153	0.0426610912164416	0.387731043839943	1. d3 e6 2. g3 d5 3. Nf3 Nf6 4. Nbd2	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 3 4	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,b1d2,g8f6,g2g3	7	0.0301559861978515	0.267969572627116	25609	1918	17432	0.5696078649436153	0.0426610912164416	0.387731043839943	1. d3 e6 2. Nf3 d5 3. Nbd2 Nf6 4. g3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 0 4	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g2g3,g8f6,g1f3	7	0.0293231771266731	0.2605691351345571	25609	1918	17432	0.5696078649436153	0.0426610912164416	0.387731043839943	1. d3 e6 2. Nd2 d5 3. g3 Nf6 4. Ngf3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 2 4	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,g2g3,g8f6,b1d2	7	0.0289850651346133	0.2575646329631498	25609	1918	17432	0.5696078649436153	0.0426610912164416	0.387731043839943	1. d3 e6 2. Nf3 d5 3. g3 Nf6 4. Nbd2	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 2 4	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g1f3,g8f6,g2g3	7	0.0286704714573343	0.2547691172503311	25609	1918	17432	0.5696078649436153	0.0426610912164416	0.387731043839943	1. d3 e6 2. Nd2 d5 3. Ngf3 Nf6 4. g3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 0 4	61
A00: Hungarian Opening	g2g3,e7e6,d2d3,d7d5,b1d2,g8f6,g1f3	7	0.0291965047748937	0.3032909834865389	25593	1918	17425	0.5695433505429944	0.0426829268292682	0.3877737226277372	1. g3 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 3 4	61
A00: Hungarian Opening	g2g3,e7e6,d2d3,d7d5,g1f3,g8f6,b1d2	7	0.0274372285705127	0.2850157613541277	25593	1918	17425	0.5695433505429944	0.0426829268292682	0.3877737226277372	1. g3 e6 2. d3 d5 3. Nf3 Nf6 4. Nbd2	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 3 4	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,d2d3,g8f6,b1d2	7	0.0268320384896014	0.2787290946366194	25593	1918	17425	0.5695433505429944	0.0426829268292682	0.3877737226277372	1. g3 e6 2. Nf3 d5 3. d3 Nf6 4. Nbd2	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 2 4	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,g2g3,d7d5,d2d3,g8f6,b1d2	7	0.0253838999370139	0.2787230128749015	25572	1917	17419	0.5694308363765922	0.0426872717555892	0.3878818918678186	1. Nf3 e6 2. g3 d5 3. d3 Nf6 4. Nbd2	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 2 4	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,d2d3,d7d5,b1d2,g8f6,g2g3	7	0.0243987295258349	0.2679055393629371	25572	1917	17419	0.5694308363765922	0.0426872717555892	0.3878818918678186	1. Nf3 e6 2. d3 d5 3. Nbd2 Nf6 4. g3	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 0 4	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,d2d3,d7d5,g2g3,g8f6,b1d2	7	0.023453615273631	0.2575278947717224	25572	1917	17419	0.5694308363765922	0.0426872717555892	0.3878818918678186	1. Nf3 e6 2. d3 d5 3. g3 Nf6 4. Nbd2	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 2 4	61
A00: Mieses Opening	d2d3,g8f6,b1d2,e7e6,g1f3,d7d5	6	0.0162397857265736	0.1238504099569362	43438	3014	30295	0.5659895500801334	0.0392718933639099	0.3947385565559566	1. d3 Nf6 2. Nd2 e6 3. Ngf3 d5	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R w KQkq - 0 4	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,b1d2,g8f6	6	0.0301559861978515	0.267969572627116	43438	3014	30297	0.5659748009746055	0.0392708699787619	0.3947543290466325	1. d3 e6 2. Nf3 d5 3. Nbd2 Nf6	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R w KQkq - 2 4	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g1f3,g8f6	6	0.0286704714573343	0.2547691172503311	43438	3014	30298	0.5659674267100977	0.0392703583061889	0.3947622149837133	1. d3 e6 2. Nd2 d5 3. Ngf3 Nf6	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R w KQkq - 2 4	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,d2d3,d7d5,b1d2,g8f6	6	0.0243987295258349	0.2679055393629371	43396	3012	30278	0.5658920793886759	0.0392770518738752	0.3948308687374488	1. Nf3 e6 2. d3 d5 3. Nbd2 Nf6	rnbqkb1r/ppp2ppp/4pn2/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R w KQkq - 2 4	61
A00: Mieses Opening	d2d3,g8f6,b1d2,e7e6,g1f3	5	0.0283336642364317	0.2160826497557878	19357	1328	13677	0.5633257668354578	0.038647342995169	0.3980268901693731	1. d3 Nf6 2. Nd2 e6 3. Ngf3	rnbqkb1r/pppp1ppp/4pn2/8/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 1 3	61
A00: Mieses Opening	d2d3,e7e6,g2g3,d7d5,b1d2,g8f6,g1f3,f8e7	8	0.0145021239635326	0.1288675467350545	12878	993	9094	0.5607663836272588	0.0432397126061397	0.3959939037666014	1. d3 e6 2. g3 d5 3. Nd2 Nf6 4. Ngf3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 4 5	61
A00: Mieses Opening	d2d3,e7e6,g2g3,d7d5,g1f3,g8f6,b1d2,f8e7	8	0.0136286025398662	0.1211053345810648	12878	993	9094	0.5607663836272588	0.0432397126061397	0.3959939037666014	1. d3 e6 2. g3 d5 3. Nf3 Nf6 4. Nbd2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 4 5	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,b1d2,g8f6,g2g3,f8e7	8	0.0128118839913068	0.1138478793289562	12878	993	9094	0.5607663836272588	0.0432397126061397	0.3959939037666014	1. d3 e6 2. Nf3 d5 3. Nbd2 Nf6 4. g3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 1 5	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g2g3,g8f6,g1f3,f8e7	8	0.0124580619296822	0.1107037756668336	12878	993	9094	0.5607663836272588	0.0432397126061397	0.3959939037666014	1. d3 e6 2. Nd2 d5 3. g3 Nf6 4. Ngf3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 3 5	61
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,g2g3,g8f6,b1d2,f8e7	8	0.0123144137800273	0.1094273016354706	12878	993	9094	0.5607663836272588	0.0432397126061397	0.3959939037666014	1. d3 e6 2. Nf3 d5 3. g3 Nf6 4. Nbd2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 3 5	61
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,g1f3,g8f6,g2g3,f8e7	8	0.0121807574747335	0.1082396162859177	12878	993	9094	0.5607663836272588	0.0432397126061397	0.3959939037666014	1. d3 e6 2. Nd2 d5 3. Ngf3 Nf6 4. g3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 1 5	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,g2g3,d7d5,d2d3,g8f6,b1d2,f8e7	8	0.010788213997458	0.1184579011251975	12867	993	9087	0.5607268924042359	0.0432736305399398	0.3959994770558243	1. Nf3 e6 2. g3 d5 3. d3 Nf6 4. Nbd2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 3 5	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,d2d3,d7d5,b1d2,g8f6,g2g3,f8e7	8	0.0103695143789544	0.1138604507945359	12867	993	9087	0.5607268924042359	0.0432736305399398	0.3959994770558243	1. Nf3 e6 2. d3 d5 3. Nbd2 Nf6 4. g3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 1 5	61
A00: Hungarian Opening	g2g3,e7e6,d2d3,d7d5,b1d2,g8f6,g1f3,f8e7	8	0.0124040963293906	0.1288527720700889	12871	993	9091	0.5607057285994337	0.0432585493356567	0.3960357220649096	1. g3 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 4 5	61
A00: Hungarian Opening	g2g3,e7e6,d2d3,d7d5,g1f3,g8f6,b1d2,f8e7	8	0.0116566701673415	0.1210885681861236	12871	993	9091	0.5607057285994337	0.0432585493356567	0.3960357220649096	1. g3 e6 2. d3 d5 3. Nf3 Nf6 4. Nbd2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 4 5	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,d2d3,g8f6,b1d2,f8e7	8	0.0113995559641485	0.1184176861693898	12871	993	9091	0.5607057285994337	0.0432585493356567	0.3960357220649096	1. g3 e6 2. Nf3 d5 3. d3 Nf6 4. Nbd2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/8/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 3 5	61
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,f3e5	5	0.0513282877380871	0.5331941952911777	422	33	302	0.5574636723910171	0.0435931307793923	0.3989431968295905	1. g3 e6 2. Nf3 d5 3. Ne5	rnbqkbnr/ppp2ppp/4p3/3pN3/8/6P1/PPPPPP1P/RNBQKB1R b KQkq - 1 3	61
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,g2g3,d7d5,f3e5	5	0.0485579186031548	0.5331808510744414	422	33	302	0.5574636723910171	0.0435931307793923	0.3989431968295905	1. Nf3 e6 2. g3 d5 3. Ne5	rnbqkbnr/ppp2ppp/4p3/3pN3/8/6P1/PPPPPP1P/RNBQKB1R b KQkq - 1 3	61
