Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx	stockfish_eval	analysis_url
A00: Van't Kruijs Opening	e2e3,e7e6,f1e2,f8e7,g2g4	5	0.0247798706986746	0.217018134275961	388	8	304	0.554285714285714	0.0114285714285714	0.434285714285714	1. e3 e6 2. Be2 Be7 3. g4	rnbqk1nr/ppppbppp/4p3/8/6P1/4P3/PPPPBP1P/RNBQK1NR b KQkq - 0 3	390	-103	https://lichess.org/f4MiTMAx
A00: Van Geet Opening	b1c3,g8f6,d2d4,g7g6,c1f4,f8g7,e2e4,d7d6,d1d2	9	0.02150256872298	0.131295139874134	154076	11257	112660	0.554244171615832	0.0404938253840924	0.405262003000075	1. Nc3 Nf6 2. d4 g6 3. Bf4 Bg7 4. e4 d6 5. Qd2	rnbqk2r/ppp1ppbp/3p1np1/8/3PPB2/2N5/PPPQ1PPP/R3KBNR b KQkq - 1 5	391	74	https://lichess.org/5ipXoksg
A02: Bird Opening	f2f4,e7e6,e2e3,d7d5,g1f3,g8f6,c2c3	7	0.0203697510626684	0.197887879766216	4069	303	2970	0.554208662489785	0.041269408880414	0.404521928629801	1. f4 e6 2. e3 d5 3. Nf3 Nf6 4. c3	rnbqkb1r/ppp2ppp/4pn2/3p4/5P2/2P1PN2/PP1P2PP/RNBQKB1R b KQkq - 0 4	392	-47	https://lichess.org/pFMF2Srf
E73: King's Indian Defense: Normal Variation, Standard Development	d2d4,g8f6,c2c4,g7g6,b1c3,f8g7,e2e4,d7d6,f1e2,e8h8,e4e5,d6e5,d4e5	13	0.030330480339463	0.120120656393784	298	29	211	0.553903345724907	0.053903345724907	0.392193308550186	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Be2 O-O 6. e5 dxe5 7. dxe5	rnbq1rk1/ppp1ppbp/5np1/4P3/2P5/2N5/PP2BPPP/R1BQK1NR b KQ - 0 7	393	-37	https://lichess.org/1ASHfNI7
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,e2e4,f8g7,h2h3	7	0.0338169029945787	0.171254967157584	581	50	418	0.553860819828408	0.0476644423260247	0.398474737845567	1. Nf3 Nf6 2. Nc3 g6 3. e4 Bg7 4. h3	rnbqk2r/ppppppbp/5np1/8/4P3/2N2N1P/PPPP1PP1/R1BQKB1R b KQkq - 0 4	394	51	https://lichess.org/0btdeMDE
A00: Valencia Opening	d2d3,e7e5,b1d2,d7d5,e2e4,d5d4,f1e2	7	0.0139287141938174	0.102851375119736	504	26	380	0.553846153846154	0.0285714285714285	0.417582417582418	1. d3 e5 2. Nd2 d5 3. e4 d4 4. Be2	rnbqkbnr/ppp2ppp/8/4p3/3pP3/3P4/PPPNBPPP/R1BQK1NR b KQkq - 1 4	395	-21	https://lichess.org/BvCJ1Xko
A01: Nimzo-Larsen Attack: Classical Variation	b2b3,d7d5,c2c4,d5c4,e2e3,c4b3,d1b3	7	0.0575860201117511	0.259340006611008	314	14	239	0.55379188712522	0.0246913580246913	0.421516754850088	1. b3 d5 2. c4 dxc4 3. e3 cxb3 4. Qxb3	rnbqkbnr/ppp1pppp/8/8/8/1Q2P3/P2P1PPP/RNB1KBNR b KQkq - 0 4	396	-126	https://lichess.org/xuu9upds
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,e2e4,f8g7,e4e5,e7e6,d2d4,g8e7,h2h4	9	0.0118293399037136	0.176296427792669	1720	100	1286	0.553766902768835	0.0321957501609787	0.414037347070187	1. Nf3 g6 2. e4 Bg7 3. e5 e6 4. d4 Ne7 5. h4	rnbqk2r/ppppnpbp/4p1p1/4P3/3P3P/5N2/PPP2PP1/RNBQKB1R b KQkq - 0 5	397	58	https://lichess.org/3DEKLQU7
A01: Nimzo-Larsen Attack: Modern Variation	b2b3,e7e5,c1b2,b8c6,c2c4,g8f6,a2a3,d7d5,c4d5	9	0.0219173059983465	0.10255411377762	459	25	345	0.553679131483715	0.0301568154402895	0.416164053075995	1. b3 e5 2. Bb2 Nc6 3. c4 Nf6 4. a3 d5 5. cxd5	r1bqkb1r/ppp2ppp/2n2n2/3Pp3/8/PP6/1B1PPPPP/RN1QKBNR b KQkq - 0 5	398	-27	https://lichess.org/BYfbMgU0
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,b2f6,e7f6,e2e3,f8g7,d2d4,e8h8,g2g3	11	0.0362603308905587	0.246559632629239	3059	422	2044	0.553665158371041	0.0763800904977375	0.369954751131222	1. b3 Nf6 2. Bb2 g6 3. Bxf6 exf6 4. e3 Bg7 5. d4 O-O 6. g3	rnbq1rk1/pppp1pbp/5pp1/8/3P4/1P2P1P1/P1P2P1P/RN1QKBNR b KQ - 0 6	399	-8	https://lichess.org/oAI4cs66
C00: French Defense: Two Knights Variation	e2e4,e7e6,g1f3,d7d5,b1c3,g8f6,e4e5,f6d7,c3e2,c7c5,c2c3,b8c6	12	0.0145983252012987	0.124195955175573	2281	210	1629	0.553640776699029	0.0509708737864077	0.395388349514563	1. e4 e6 2. Nf3 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Ne2 c5 6. c3 Nc6	r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/8/2P2N2/PP1PNPPP/R1BQKB1R w KQkq - 1 7	400	12	https://lichess.org/LQcLKS8i
C22: Center Game: Normal Variation	e2e4,e7e5,d2d4,e5d4,d1d4,b8c6,d4a4,d7d6,b1c3,c8d7,c1f4	11	0.0369273734990935	0.116364597984473	542	36	401	0.553626149131767	0.0367722165474974	0.409601634320735	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4 d6 5. Nc3 Bd7 6. Bf4	r2qkbnr/pppb1ppp/2np4/8/Q3PB2/2N5/PPP2PPP/R3KBNR b KQkq - 3 6	401	3	https://lichess.org/JPpUsael
A00: Van't Kruijs Opening	e2e3,e7e5,g1e2,d7d5,d2d4,e5e4,c2c4	7	0.0507296606208349	0.212038007157031	2599	149	1947	0.55356762513312	0.0317358892438764	0.414696485623003	1. e3 e5 2. Ne2 d5 3. d4 e4 4. c4	rnbqkbnr/ppp2ppp/8/3p4/2PPp3/4P3/PP2NPPP/RNBQKB1R b KQkq - 0 4	402	0	https://lichess.org/YuozyHLr
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,c2c3,f8g7,d1a4,e8h8	8	0.0596529383734176	0.30209336448198	512	33	380	0.553513513513514	0.0356756756756756	0.410810810810811	1. Nf3 Nf6 2. d3 g6 3. c3 Bg7 4. Qa4 O-O	rnbq1rk1/ppppppbp/5np1/8/Q7/2PP1N2/PP2PPPP/RNB1KB1R w KQ - 3 5	403	-50	https://lichess.org/VXdhIG7J
B13: Caro-Kann Defense: Exchange Variation	e2e4,c7c6,d2d4,d7d5,e4d5,c6d5,f1d3,b8c6,b1c3,g8f6,g1e2,c8g4,f2f3,g4h5,g2g4,h5g6,h2h4,g6d3,d1d3	19	0.0102907775899173	0.124680050232583	290	31	203	0.553435114503817	0.0591603053435114	0.387404580152672	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nc6 5. Nc3 Nf6 6. Nge2 Bg4 7. f3 Bh5 8. g4 Bg6 9. h4 Bxd3 10. Qxd3	r2qkb1r/pp2pppp/2n2n2/3p4/3P2PP/2NQ1P2/PPP1N3/R1B1K2R b KQkq - 0 10	404	-1	https://lichess.org/4PC8pkPx
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,b2f6,e7f6,e2e3,f8g7,g2g3	9	0.0513570628010931	0.349212989130534	819	115	546	0.553378378378378	0.0777027027027027	0.368918918918919	1. b3 Nf6 2. Bb2 g6 3. Bxf6 exf6 4. e3 Bg7 5. g3	rnbqk2r/pppp1pbp/5pp1/8/8/1P2P1P1/P1PP1P1P/RN1QKBNR b KQkq - 0 5	405	-21	https://lichess.org/tUKEDUZ9
B01: Scandinavian Defense	e2e4,d7d5,f2f3,d5e4,f1c4,e4f3,c4f7	7	0.0265732286256594	0.269576983990376	280	9	217	0.553359683794466	0.0177865612648221	0.428853754940711	1. e4 d5 2. f3 dxe4 3. Bc4 exf3 4. Bxf7+	rnbqkbnr/ppp1pBpp/8/8/8/5p2/PPPP2PP/RNBQK1NR b KQkq - 0 4	406	-535	https://lichess.org/TbzncthV
D10: Slav Defense: Exchange Variation	c2c4,d7d5,d2d4,c7c6,c4d5,c6d5,c1g5	7	0.0168271807301144	0.218529492746702	16182	1842	11224	0.553268599562363	0.0629786652078774	0.383752735229759	1. c4 d5 2. d4 c6 3. cxd5 cxd5 4. Bg5	rnbqkbnr/pp2pppp/8/3p2B1/3P4/8/PP2PPPP/RN1QKBNR b KQkq - 1 4	407	0	https://lichess.org/0oIdWmiU
C00: French Defense: King's Indian Attack	d2d3,e7e6,e2e4,d7d5,b1d2,g8f6,f1e2,d5e4,d3e4	9	0.0117047620210971	0.104009865766517	979	54	737	0.553107344632768	0.0305084745762711	0.41638418079096	1. d3 e6 2. e4 d5 3. Nd2 Nf6 4. Be2 dxe4 5. dxe4	rnbqkb1r/ppp2ppp/4pn2/8/4P3/8/PPPNBPPP/R1BQK1NR b KQkq - 0 5	408	12	https://lichess.org/tezHUNLd
B20: Sicilian Defense: Wing Gambit, Carlsbad Variation	e2e4,c7c5,b2b4,c5b4,a2a3,b4a3,c2c3	7	0.0695956394117537	0.297085712213358	652	45	482	0.553011026293469	0.0381679389312977	0.408821034775233	1. e4 c5 2. b4 cxb4 3. a3 bxa3 4. c3	rnbqkbnr/pp1ppppp/8/8/4P3/p1P5/3P1PPP/RNBQKBNR b KQkq - 0 4	409	-69	https://lichess.org/SOoOI5Z7
A00: Van Geet Opening: Dunst-Perrenet Gambit	e2e4,d7d5,d2d3,d5e4,b1c3,e4d3,g1f3,d3c2,d1c2	9	0.0280298309278337	0.284353752783703	574	22	442	0.552986512524085	0.0211946050096339	0.425818882466281	1. e4 d5 2. d3 dxe4 3. Nc3 exd3 4. Nf3 dxc2 5. Qxc2	rnbqkbnr/ppp1pppp/8/8/8/2N2N2/PPQ2PPP/R1B1KB1R b KQkq - 0 5	410	-125	https://lichess.org/bofQyd4N
A01: Nimzo-Larsen Attack: Spike Variation	b2b3,g8f6,c1b2,g7g6,g2g4,f8g7,g4g5,f6h5,b2g7,h5g7,b1c3,e8h8,h2h4	13	0.016028810863534	0.108991220458651	548	31	412	0.552976791120081	0.0312815338042381	0.415741675075681	1. b3 Nf6 2. Bb2 g6 3. g4 Bg7 4. g5 Nh5 5. Bxg7 Nxg7 6. Nc3 O-O 7. h4	rnbq1rk1/ppppppnp/6p1/6P1/7P/1PN5/P1PPPP2/R2QKBNR b KQ - 0 7	411	-46	https://lichess.org/nsH0G0EB
A45: Indian Defense	d2d4,g8f6,c2c3,g7g6,b1d2,f8g7,e2e4,d7d6,e4e5	9	0.0318356334369375	0.126081655890601	710	50	524	0.552959501557632	0.0389408099688473	0.40809968847352	1. d4 Nf6 2. c3 g6 3. Nd2 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P3/3P4/2P5/PP1N1PPP/R1BQKBNR b KQkq - 0 5	412	-77	https://lichess.org/rcSeD1Pw
C00: French Defense: La Bourdonnais Variation	e2e4,e7e6,f2f4,d7d5,e4e5,c7c5,c2c4,b8c6,b1c3,d5d4,c3e4	11	0.0125948039799623	0.107150901830943	648	43	481	0.552901023890785	0.0366894197952218	0.410409556313993	1. e4 e6 2. f4 d5 3. e5 c5 4. c4 Nc6 5. Nc3 d4 6. Ne4	r1bqkbnr/pp3ppp/2n1p3/2p1P3/2PpNP2/8/PP1P2PP/R1BQKBNR b KQkq - 1 6	413	-64	https://lichess.org/rEbUyNtB
A06: Nimzo-Larsen Attack: Norfolk Gambit	g1f3,d7d5,b2b3,c7c5,e2e4,d5e4,f3e5	7	0.0291061167375344	0.104788961832435	1052	77	774	0.552811350499212	0.0404624277456647	0.406726221755123	1. Nf3 d5 2. b3 c5 3. e4 dxe4 4. Ne5	rnbqkbnr/pp2pppp/8/2p1N3/4p3/1P6/P1PP1PPP/RNBQKB1R b KQkq - 1 4	414	-62	https://lichess.org/0DkAk9Q0
C45: Scotch Game: Potter Variation	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4,f3d4,f8c5,d4b3,c5b6,d1e2	11	0.0452907158048938	0.142718949052655	8440	682	6148	0.552717747216765	0.0446627373935821	0.402619515389653	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3 Bb6 6. Qe2	r1bqk1nr/pppp1ppp/1bn5/8/4P3/1N6/PPP1QPPP/RNB1KB1R b KQkq - 4 6	415	15	https://lichess.org/2PCIOhrR
A02: Bird Opening	f2f4,c7c5,g1f3,b8c6,d2d3,e7e6,g2g3	7	0.0114604669953779	0.101626203875791	713	66	511	0.552713178294574	0.0511627906976744	0.396124031007752	1. f4 c5 2. Nf3 Nc6 3. d3 e6 4. g3	r1bqkbnr/pp1p1ppp/2n1p3/2p5/5P2/3P1NP1/PPP1P2P/RNBQKB1R b KQkq - 0 4	416	-17	https://lichess.org/nMT7Pef1
A13: English Opening: Agincourt Defense	c2c4,e7e6,g2g3,d7d5,f1g2,c7c6,d1c2	7	0.0134713565392231	0.115377218167313	1701	197	1180	0.552631578947368	0.0640025990903183	0.383365821962313	1. c4 e6 2. g3 d5 3. Bg2 c6 4. Qc2	rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PPQPPPBP/RNB1K1NR b KQkq - 1 4	417	1	https://lichess.org/j6fQoQJP
B10: Caro-Kann Defense	e2e4,c7c6,g1f3,d7d5,d2d3,d5e4,d3e4,d8d1,e1d1,g8f6,f3d2	11	0.014478229698005	0.175413994739793	4086	617	2691	0.552610224506357	0.0834460373275629	0.363943738166081	1. e4 c6 2. Nf3 d5 3. d3 dxe4 4. dxe4 Qxd1+ 5. Kxd1 Nf6 6. Nfd2	rnb1kb1r/pp2pppp/2p2n2/8/4P3/8/PPPN1PPP/RNBK1B1R b kq - 2 6	418	20	https://lichess.org/ap7XS3Iv
A00: Van't Kruijs Opening	e2e3,e7e6,c2c3,d7d5,b2b4,g8f6,c1a3	7	0.027650254497981	0.242156495341531	321	31	229	0.55249569707401	0.0533562822719449	0.394148020654045	1. e3 e6 2. c3 d5 3. b4 Nf6 4. Ba3	rnbqkb1r/ppp2ppp/4pn2/3p4/1P6/B1P1P3/P2P1PPP/RN1QKBNR b KQkq - 2 4	419	-99	https://lichess.org/Bpe0vxyA
C21: Center Game: von der Lasa Gambit	e2e4,e7e5,d2d4,e5d4,f1c4,b8c6,c4f7,e8f7,f2f4	9	0.092401436641756	0.29117305156484	401	20	305	0.552341597796143	0.0275482093663911	0.420110192837466	1. e4 e5 2. d4 exd4 3. Bc4 Nc6 4. Bxf7+ Kxf7 5. f4	r1bq1bnr/pppp1kpp/2n5/8/3pPP2/8/PPP3PP/RNBQK1NR b KQ - 0 5	420	-717	https://lichess.org/wm0QfehP
A40: Horwitz Defense	d2d4,e7e6,g1f3,d7d5,c1g5,g8f6,g5f6,d8f6,c2c4	9	0.0162534050809696	0.16561675061144	7722	646	5616	0.552202517162471	0.046195652173913	0.401601830663615	1. d4 e6 2. Nf3 d5 3. Bg5 Nf6 4. Bxf6 Qxf6 5. c4	rnb1kb1r/ppp2ppp/4pq2/3p4/2PP4/5N2/PP2PPPP/RN1QKB1R b KQkq - 0 5	421	-52	https://lichess.org/dHABJ5zU
B10: Caro-Kann Defense	e2e4,c7c6,f2f4,d7d5,g1f3,d5e4,f3g5,g8f6,f1c4,e7e6,b1c3	11	0.0272073548337791	0.3296363503857	2251	198	1628	0.552121658081923	0.0485651214128035	0.399313220505273	1. e4 c6 2. f4 d5 3. Nf3 dxe4 4. Ng5 Nf6 5. Bc4 e6 6. Nc3	rnbqkb1r/pp3ppp/2p1pn2/6N1/2B1pP2/2N5/PPPP2PP/R1BQK2R b KQkq - 1 6	422	-99	https://lichess.org/3c0DL4ym
A04: Zukertort Opening: Sicilian Invitation	g1f3,c7c5,g2g3,e7e6	4	0.0135519304303958	0.133238123390661	108934	8733	79649	0.552078898822194	0.0442589551784954	0.403662145999311	1. Nf3 c5 2. g3 e6	rnbqkbnr/pp1p1ppp/4p3/2p5/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3	423	50	https://lichess.org/FnuKytEH
A00: Mieses Opening	d2d3,g8f6,c2c4,g7g6,b1c3,f8g7,e2e4,d7d6,h2h3,e8h8,g2g3	11	0.0132514255940855	0.101060107563845	2264	204	1633	0.552060473055352	0.049743964886613	0.398195562058035	1. d3 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. h3 O-O 6. g3	rnbq1rk1/ppp1ppbp/3p1np1/8/2P1P3/2NP2PP/PP3P2/R1BQKBNR b KQ - 0 6	424	0	https://lichess.org/iVtcUzLB
C44: Scotch Game	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4,f1d3,g8f6,e1h1	9	0.0394694314330582	0.124375066141551	2397	147	1798	0.552049746660525	0.0338553661906955	0.414094887148779	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bd3 Nf6 5. O-O	r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/3B1N2/PPP2PPP/RNBQ1RK1 b kq - 3 5	425	5	https://lichess.org/JZj3HhRh
A00: Mieses Opening: Reversed Rat	d2d3,e7e5,c2c3,d7d5,h2h3,g8f6,g1f3	7	0.0199463841362747	0.147286605822736	345	24	256	0.552	0.0384	0.4096	1. d3 e5 2. c3 d5 3. h3 Nf6 4. Nf3	rnbqkb1r/ppp2ppp/5n2/3pp3/8/2PP1N1P/PP2PPP1/RNBQKB1R b KQkq - 2 4	426	-81	https://lichess.org/QZ8dwoIP
A00: Hungarian Opening	g2g3,e7e5,c2c3,d7d5,f1g2,g8f6,d2d4,e5e4,c1g5	9	0.0161012187066824	0.112553584734194	1428	113	1046	0.551990722844994	0.0436799381522999	0.404329339002706	1. g3 e5 2. c3 d5 3. Bg2 Nf6 4. d4 e4 5. Bg5	rnbqkb1r/ppp2ppp/5n2/3p2B1/3Pp3/2P3P1/PP2PPBP/RN1QK1NR b KQkq - 1 5	427	-86	https://lichess.org/CnYblDTa
C00: French Defense: Steiner Variation	c2c4,e7e6,e2e4,d7d5,e4d5,e6d5,g1f3,g8f6,d1b3	9	0.0309342809050205	0.264940747907287	988	63	739	0.55195530726257	0.0351955307262569	0.412849162011173	1. c4 e6 2. e4 d5 3. exd5 exd5 4. Nf3 Nf6 5. Qb3	rnbqkb1r/ppp2ppp/5n2/3p4/2P5/1Q3N2/PP1P1PPP/RNB1KB1R b KQkq - 3 5	428	-138	https://lichess.org/mXpz3zh8
A03: Bird Opening: Dutch Variation	f2f4,d7d5,b2b3,c7c5,e2e3,b8c6,f1b5	7	0.0502997940452721	0.150293283533462	2098	192	1512	0.551814834297738	0.0504997369805365	0.397685428721725	1. f4 d5 2. b3 c5 3. e3 Nc6 4. Bb5	r1bqkbnr/pp2pppp/2n5/1Bpp4/5P2/1P2P3/P1PP2PP/RNBQK1NR b KQkq - 2 4	429	-47	https://lichess.org/dlrznwHA
C44: Scotch Game: Göring Gambit	e2e4,e7e5,c2c3,b8c6,d2d4,e5d4,g1f3,d4c3,f1d3	9	0.0437903009669903	0.13799088006538	1795	94	1364	0.551798339993852	0.0288964033200122	0.419305256686136	1. e4 e5 2. c3 Nc6 3. d4 exd4 4. Nf3 dxc3 5. Bd3	r1bqkbnr/pppp1ppp/2n5/8/4P3/2pB1N2/PP3PPP/RNBQK2R b KQkq - 1 5	430	-106	https://lichess.org/8NPfFdTR
A01: Nimzo-Larsen Attack	b2b3,e7e6,c2c4,d7d5,c4d5,e6d5,c1b2,g8f6,b2f6	9	0.0300076818673688	0.3119050792796	309	20	231	0.551785714285714	0.0357142857142857	0.4125	1. b3 e6 2. c4 d5 3. cxd5 exd5 4. Bb2 Nf6 5. Bxf6	rnbqkb1r/ppp2ppp/5B2/3p4/8/1P6/P2PPPPP/RN1QKBNR b KQkq - 0 5	431	-178	https://lichess.org/Wk2b7DSr
A00: Hungarian Opening: Reversed Alekhine	g2g3,e7e5,g1f3,b8c6,f3e5	5	0.0196394574033346	0.137287206220136	1019	50	778	0.551705468327017	0.0270709258256632	0.42122360584732	1. g3 e5 2. Nf3 Nc6 3. Nxe5	r1bqkbnr/pppp1ppp/2n5/4N3/8/6P1/PPPPPP1P/RNBQKB1R b KQkq - 0 3	432	-400	https://lichess.org/1V16ss7R
A13: English Opening: Agincourt Defense	c2c4,e7e6,g1f3,d7d5,e2e3,g8f6,b1c3,f8e7,d1c2	9	0.0125292316172428	0.107308264432201	2003	149	1479	0.551638667033875	0.0410355274029193	0.407325805563206	1. c4 e6 2. Nf3 d5 3. e3 Nf6 4. Nc3 Be7 5. Qc2	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/2N1PN2/PPQP1PPP/R1B1KB1R b KQkq - 4 5	433	-13	https://lichess.org/2Kf5Qvhn
A00: Hungarian Opening: Indian Defense	g2g3,g8f6,f1g2,g7g6,e2e4,d7d6,b1c3,f8g7,h2h3	9	0.0118980778244462	0.111496577358662	1626	132	1190	0.551560379918589	0.044776119402985	0.403663500678426	1. g3 Nf6 2. Bg2 g6 3. e4 d6 4. Nc3 Bg7 5. h3	rnbqk2r/ppp1ppbp/3p1np1/8/4P3/2N3PP/PPPP1PB1/R1BQK1NR b KQkq - 0 5	434	-17	https://lichess.org/ZQ9hS4ou
C00: French Defense: Alapin Gambit	e2e4,e7e6,d2d4,d7d5,c1e3,g8f6,b1d2	7	0.0160675552133328	0.136695500308392	1622	129	1190	0.551513090785447	0.0438626317579054	0.404624277456647	1. e4 e6 2. d4 d5 3. Be3 Nf6 4. Nd2	rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/4B3/PPPN1PPP/R2QKBNR b KQkq - 3 4	435	-68	https://lichess.org/EGlXmFxc
A00: Hungarian Opening: Indian Defense	g2g3,g8f6,f1g2,g7g6,e2e4,d7d6,b2b3	7	0.0125936486237223	0.118014753199685	541	40	400	0.551478083588175	0.0407747196738022	0.407747196738022	1. g3 Nf6 2. Bg2 g6 3. e4 d6 4. b3	rnbqkb1r/ppp1pp1p/3p1np1/8/4P3/1P4P1/P1PP1PBP/RNBQK1NR b KQkq - 0 4	436	-11	https://lichess.org/Xzx54pk4
A40: Horwitz Defense	d2d4,e7e6,e2e3,d7d5,f1d3,g8f6	6	0.0221552915897387	0.225754996178474	280081	20854	206952	0.551463219180645	0.0410603145975384	0.407476466221817	1. d4 e6 2. e3 d5 3. Bd3 Nf6	rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 2 4	437	25	https://lichess.org/kfeesnaO
A43: Benoni Defense: Benoni Gambit Accepted	d2d4,c7c5,d4c5,d8a5,b1d2,a5c5,a2a3	7	0.0108716166020738	0.183396920117431	279	20	207	0.551383399209486	0.0395256916996047	0.409090909090909	1. d4 c5 2. dxc5 Qa5+ 3. Nd2 Qxc5 4. a3	rnb1kbnr/pp1ppppp/8/2q5/8/P7/1PPNPPPP/R1BQKBNR b KQkq - 0 4	438	13	https://lichess.org/krdmD0wa
D00: Blackmar-Diemer Gambit: Teichmann Variation	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,f2f3,e4f3,g1f3,c8g4,f1d3	11	0.0447633236320094	0.126246009250394	7521	467	5656	0.551231310466139	0.0342274992670771	0.414541190266784	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 Bg4 6. Bd3	rn1qkb1r/ppp1pppp/5n2/8/3P2b1/2NB1N2/PPP3PP/R1BQK2R b KQkq - 2 6	439	-105	https://lichess.org/SIqGGQ3e
B10: Caro-Kann Defense: Accelerated Panov Attack, Modern Variation	e2e4,c7c6,c2c4,d7d5,c4d5,c6d5,e4d5,g8f6,b1c3,f6d5,f1b5,b8c6,d1a4,d5c3,b5c6	15	0.0101965105165295	0.123537937953644	619	68	436	0.55120213713268	0.0605520926090828	0.388245770258237	1. e4 c6 2. c4 d5 3. cxd5 cxd5 4. exd5 Nf6 5. Nc3 Nxd5 6. Bb5+ Nc6 7. Qa4 Nxc3 8. Bxc6+	r1bqkb1r/pp2pppp/2B5/8/Q7/2n5/PP1P1PPP/R1B1K1NR b KQkq - 0 8	440	2	https://lichess.org/ct2nL2ul
C21: Center Game: Halasz-McDonnell Gambit	e2e4,e7e5,d2d4,e5d4,f2f4,b8c6,c2c3,d4c3,g1f3	9	0.0450673992016175	0.142015239465398	410	13	321	0.551075268817204	0.0174731182795698	0.431451612903226	1. e4 e5 2. d4 exd4 3. f4 Nc6 4. c3 dxc3 5. Nf3	r1bqkbnr/pppp1ppp/2n5/8/4PP2/2p2N2/PP4PP/RNBQKB1R b KQkq - 1 5	441	-225	https://lichess.org/l4saWhBW
A30: English Opening: Symmetrical Variation	c2c4,c7c5,d2d4,c5d4,d1d4,b8c6,d4d2,g8f6,b1c3,g7g6,b2b3,f8g7,c1b2,e8h8,g2g3	15	0.0120500751399171	0.100460490062885	730	78	517	0.550943396226415	0.0588679245283018	0.390188679245283	1. c4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qd2 Nf6 5. Nc3 g6 6. b3 Bg7 7. Bb2 O-O 8. g3	r1bq1rk1/pp1pppbp/2n2np1/8/2P5/1PN3P1/PB1QPP1P/R3KBNR b KQ - 0 8	442	-164	https://lichess.org/sutXnAsJ
A00: Van Geet Opening: Reversed Nimzowitsch	b1c3,e7e5,d2d4,e5d4,d1d4,g8f6,d4h4	7	0.0168043673846868	0.132267994741099	639	39	482	0.550862068965517	0.0336206896551724	0.41551724137931	1. Nc3 e5 2. d4 exd4 3. Qxd4 Nf6 4. Qh4	rnbqkb1r/pppp1ppp/5n2/8/7Q/2N5/PPP1PPPP/R1B1KBNR b KQkq - 2 4	443	-53	https://lichess.org/KGVt4ISw
C62: Ruy Lopez: Steinitz Defense	e2e4,e7e5,g1f3,b8c6,f1b5,d7d6,d2d4	7	0.0412906910128645	0.130114172900247	475950	46512	341702	0.550763512481427	0.0538231169083646	0.395413370610208	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4	r1bqkbnr/ppp2ppp/2np4/1B2p3/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4	444	48	https://lichess.org/eQSjk0LD
C00: French Defense: Chigorin Variation	e2e4,e7e6,d1e2,d7d5,d2d3,d5e4,d3e4	7	0.0231962923347254	0.197343574918221	19091	1554	14018	0.550760176557136	0.0448316648876323	0.404408158555232	1. e4 e6 2. Qe2 d5 3. d3 dxe4 4. dxe4	rnbqkbnr/ppp2ppp/4p3/8/4P3/8/PPP1QPPP/RNB1KBNR b KQkq - 0 4	445	10	https://lichess.org/tr3kM7P9
B01: Scandinavian Defense	e2e4,d7d5,f2f3,d5e4,c2c3,e4f3,g1f3,g8f6,f1c4	9	0.0158657816462641	0.160953327316794	993	42	768	0.550748752079867	0.0232945091514143	0.425956738768719	1. e4 d5 2. f3 dxe4 3. c3 exf3 4. Nxf3 Nf6 5. Bc4	rnbqkb1r/ppp1pppp/5n2/8/2B5/2P2N2/PP1P2PP/RNBQK2R b KQkq - 2 5	446	-122	https://lichess.org/zxns6CSv
