Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx	stockfish_eval
C00: French Defense: Steiner Variation	c2c4,e7e6,e2e4,d7d5,c4d5,e6d5,e4d5,d8d5,b1c3,d5d8,f1c4,g8f6,d1b3	13	0.0184533381923001	0.158046060196622	5213	297	2918	0.6185334598955862	0.0352396772662553	0.3462268628381585	1. c4 e6 2. e4 d5 3. cxd5 exd5 4. exd5 Qxd5 5. Nc3 Qd8 6. Bc4 Nf6 7. Qb3	rnbqkb1r/ppp2ppp/5n2/8/2B5/1QN5/PP1P1PPP/R1B1K1NR b KQkq - 5 7	60	+20
A00: Hungarian Opening	g2g3,e7e6,g1f3,d7d5,e2e4,g8f6,e4e5	7	0.0123611446474568	0.1284065933936842	898	50	505	0.6180316586373021	0.0344115622849277	0.3475567790777701	1. g3 e6 2. Nf3 d5 3. e4 Nf6 4. e5	rnbqkb1r/ppp2ppp/4pn2/3pP3/8/5NP1/PPPP1P1P/RNBQKB1R b KQkq - 0 4	61	0
C47: Four Knights Game	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,f1e2,f8c5,f3e5	9	0.0411402150636438	0.1296399969251312	9740	821	5200	0.6179810925702683	0.0520906033881098	0.3299283040416217	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Be2 Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/2N5/PPPPBPPP/R1BQK2R b KQkq - 0 5	62	-67
C00: French Defense: King's Indian Attack	e2e4,e7e6,d2d3,d7d5,b1c3,d5e4,c1g5	7	0.0249544498278308	0.2123011845203071	863	34	504	0.6159885795860099	0.0242683797287651	0.3597430406852248	1. e4 e6 2. d3 d5 3. Nc3 dxe4 4. Bg5	rnbqkbnr/ppp2ppp/4p3/6B1/4p3/2NP4/PPP2PPP/R2QKBNR b KQkq - 1 4	63	+724
B12: Caro-Kann Defense: Maróczy Variation, Maróczy Gambit	e2e4,c7c6,d2d4,d7d5,f2f3,d5e4,f3e4,e7e5,g1f3,e5d4,f1c4	11	0.0103089185106851	0.1248998403206335	31249	2047	17485	0.6153679525806897	0.040310352297119	0.3443216951221913	1. e4 c6 2. d4 d5 3. f3 dxe4 4. fxe4 e5 5. Nf3 exd4 6. Bc4	rnbqkbnr/pp3ppp/2p5/8/2BpP3/5N2/PPP3PP/RNBQK2R b KQkq - 1 6	64	-78
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,b1c3,f8g7,g1f3,e8h8,e2e4,d7d6,e4e5	11	0.0214617524890408	0.1459336326866049	656	33	379	0.6142322097378277	0.0308988764044943	0.3548689138576779	1. b3 Nf6 2. Bb2 g6 3. Nc3 Bg7 4. Nf3 O-O 5. e4 d6 6. e5	rnbq1rk1/ppp1ppbp/3p1np1/4P3/8/1PN2N2/PBPP1PPP/R2QKB1R b KQ - 0 6	65	+116
A00: Van Geet Opening	b1c3,g8f6,g2g3,g7g6,f1g2,f8g7,d2d3,e8h8,e2e4,d7d6,h2h4	11	0.0185086557272211	0.1130142437350111	1008	90	544	0.6138855054811205	0.0548112058465286	0.3313032886723508	1. Nc3 Nf6 2. g3 g6 3. Bg2 Bg7 4. d3 O-O 5. e4 d6 6. h4	rnbq1rk1/ppp1ppbp/3p1np1/8/4P2P/2NP2P1/PPP2PB1/R1BQK1NR b KQ - 0 6	66	+60
A00: Van Geet Opening: Reversed Nimzowitsch	b1c3,e7e5,d2d4,e5d4,d1d4,b8c6,d4e3,d8e7,e3g3	9	0.0178384381600943	0.1404072162156411	416	28	234	0.6135693215339233	0.0412979351032448	0.3451327433628318	1. Nc3 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3+ Qe7 5. Qg3	r1b1kbnr/ppppqppp/2n5/8/8/2N3Q1/PPP1PPPP/R1B1KBNR b KQkq - 4 5	67	+44
B12: Caro-Kann Defense: Advance Variation, Tal Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,h2h4,h7h5,c1g5,d8b6,f1d3,f5d3,d1d3	13	0.0156782008784977	0.189952494455118	16134	1278	8897	0.6132502185563875	0.0485765327454483	0.3381732486981641	1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h5 5. Bg5 Qb6 6. Bd3 Bxd3 7. Qxd3	rn2kbnr/pp2ppp1/1qp5/3pP1Bp/3P3P/3Q4/PPP2PP1/RN2K1NR b KQkq - 0 7	68	-13
A45: Indian Defense	d2d4,g8f6,c2c3,g7g6,c1f4,f8g7,f4c7	7	0.0699439610316606	0.2770056529231031	680	30	399	0.6131650135256989	0.0270513976555455	0.3597835888187556	1. d4 Nf6 2. c3 g6 3. Bf4 Bg7 4. Bxc7	rnbqk2r/ppBpppbp/5np1/8/3P4/2P5/PP2PPPP/RN1QKBNR b KQkq - 0 4	69	+708
D00: Blackmar-Diemer Gambit: von Popiel Gambit	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,c1g5,c8f5,g5f6,e7f6,d1e2	11	0.0489285343414656	0.1379931537224774	2104	106	1222	0.6130536130536131	0.0308857808857808	0.3560606060606061	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. Bxf6 exf6 6. Qe2	rn1qkb1r/ppp2ppp/5p2/5b2/3Pp3/2N5/PPP1QPPP/R3KBNR b KQkq - 1 6	70	+76
B10: Caro-Kann Defense: Breyer Variation	e2e4,c7c6,d2d3,d7d5,b1d2,d5e4,d3e4,e7e5,f1c4	9	0.0108092471444986	0.1309616756534456	2245	179	1238	0.6130529765155652	0.0488803932277444	0.3380666302566903	1. e4 c6 2. d3 d5 3. Nd2 dxe4 4. dxe4 e5 5. Bc4	rnbqkbnr/pp3ppp/2p5/4p3/2B1P3/8/PPPN1PPP/R1BQK1NR b KQkq - 1 5	71	-44
C21: Danish Gambit	e2e4,e7e5,d2d4,e5d4,c2c3,d4c3,f1c4,c3b2,c4f7,e8f7,c1b2	11	0.0643160421453716	0.2026710724060103	1559	69	918	0.6123330714846819	0.0271013354281225	0.3605655930871956	1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxf7+ Kxf7 6. Bxb2	rnbq1bnr/pppp1kpp/8/8/4P3/8/PB3PPP/RN1QK1NR b KQ - 0 6	72	+454
A02: Bird Opening: Schlechter Gambit	f2f4,e7e5,f4e5,b8c6,b1c3,c6e5,d2d4	7	0.0121918375483416	0.1086219261518703	385	18	226	0.6120826709062003	0.0286168521462639	0.3593004769475357	1. f4 e5 2. fxe5 Nc6 3. Nc3 Nxe5 4. d4	r1bqkbnr/pppp1ppp/8/4n3/3P4/2N5/PPP1P1PP/R1BQKBNR b KQkq - 0 4	73	-63
A00: Hungarian Opening: Indian Defense	g2g3,g8f6,f1g2,g7g6,g2b7,f8g7,b7a8,e8h8,a8g2	9	0.0116712971666906	0.1093714217222667	1991	140	1130	0.6105489113768783	0.0429316160686905	0.3465194725544311	1. g3 Nf6 2. Bg2 g6 3. Bxb7 Bg7 4. Bxa8 O-O 5. Bg2	1nbq1rk1/p1ppppbp/5np1/8/8/6P1/PPPPPPBP/RNBQK1NR b KQ - 2 5	74	-837
A45: Indian Defense	d2d4,g8f6,c2c3,g7g6,h2h3,f8g7,c1f4,e8h8,f4h2	9	0.0379598792965343	0.1503360832632704	547	52	297	0.6104910714285714	0.0580357142857142	0.3314732142857143	1. d4 Nf6 2. c3 g6 3. h3 Bg7 4. Bf4 O-O 5. Bh2	rnbq1rk1/ppppppbp/5np1/8/3P4/2P4P/PP2PPPB/RN1QKBNR b KQ - 4 5	75	+47
C33: King's Gambit Accepted: Breyer Gambit	e2e4,e7e5,f2f4,e5f4,d1f3,g7g5,h2h4	7	0.0347944082785983	0.1096432523571191	519	42	291	0.6091549295774648	0.0492957746478873	0.3415492957746479	1. e4 e5 2. f4 exf4 3. Qf3 g5 4. h4	rnbqkbnr/pppp1p1p/8/6p1/4Pp1P/5Q2/PPPP2P1/RNB1KBNR b KQkq - 0 4	76	0
A02: Bird Opening: From's Gambit, Lasker Variation	f2f4,e7e5,f4e5,d7d6,e5d6,f8d6,g1f3,g7g5,d2d4,g5g4,f3g5,h7h6,g5e4	13	0.016653364548767	0.1483714433549351	5477	327	3190	0.6089615299088281	0.0363575717144763	0.3546808983766956	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5 5. d4 g4 6. Ng5 h6 7. Ne4	rnbqk1nr/ppp2p2/3b3p/8/3PN1p1/8/PPP1P1PP/RNBQKB1R b KQkq - 1 7	77	-287
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d4,f8g7,e2e4,e7e6,h2h4	7	0.0107788740799261	0.1606410003758046	4395	222	2605	0.6085571863749654	0.0307394073663805	0.3607034062586541	1. Nf3 g6 2. d4 Bg7 3. e4 e6 4. h4	rnbqk1nr/pppp1pbp/4p1p1/8/3PP2P/5N2/PPP2PP1/RNBQKB1R b KQkq - 0 4	78	-85
A05: Zukertort Opening: Nimzo-Larsen Variation	g1f3,g8f6,b2b3,g7g6,c1b2,f8g7,h2h4,e8h8,h4h5,f6h5,b2g7,h5g7	12	0.0283672572197491	0.1436569665855471	424	36	237	0.6083213773314203	0.0516499282639885	0.3400286944045911	1. Nf3 Nf6 2. b3 g6 3. Bb2 Bg7 4. h4 O-O 5. h5 Nxh5 6. Bxg7 Nxg7	rnbq1rk1/ppppppnp/6p1/8/8/1P3N2/P1PPPPP1/RN1QKB1R w KQ - 0 7	79	-5
C02: French Defense: Advance Variation, Milner-Barry Gambit	e2e4,e7e6,d2d4,d7d5,e4e5,c7c5,c2c3,b8c6,g1f3,d8b6,f1d3,c8d7,d4c5,f8c5,d1e2	15	0.0119687297543518	0.1018245451846619	2282	165	1315	0.6065922381711856	0.043859649122807	0.3495481127060074	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. Bd3 Bd7 7. dxc5 Bxc5 8. Qe2	r3k1nr/pp1b1ppp/1qn1p3/2bpP3/8/2PB1N2/PP2QPPP/RNB1K2R b KQkq - 1 8	80	-48
C21: Center Game: von der Lasa Gambit	e2e4,e7e5,d2d4,e5d4,f1c4,b8c6,c2c3,d4c3,c4f7,e8f7,g1f3	11	0.0441361386612185	0.1390806749910257	658	21	407	0.6058931860036832	0.0193370165745856	0.3747697974217311	1. e4 e5 2. d4 exd4 3. Bc4 Nc6 4. c3 dxc3 5. Bxf7+ Kxf7 6. Nf3	r1bq1bnr/pppp1kpp/2n5/8/4P3/2p2N2/PP3PPP/RNBQK2R b KQ - 1 6	81	+454
B10: Caro-Kann Defense: Two Knights Attack	e2e4,c7c6,g1f3,d7d5,b1c3,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7,e8f7,f3e5	13	0.0131768378610031	0.1596467120255461	4162	227	2484	0.6055579805034191	0.0330277899025171	0.3614142295940637	1. e4 c6 2. Nf3 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Neg5 h6 6. Nxf7 Kxf7 7. Ne5+	rnbq1b1r/pp2pkp1/2p2n1p/4N3/8/8/PPPP1PPP/R1BQKB1R b KQ - 1 7	82	+228
C21: Center Game: Kieseritzky Variation	e2e4,e7e5,d2d4,e5d4,g1f3,c7c5,c2c3	7	0.0355618532344416	0.1120616053375744	37691	2087	22481	0.6053903853258163	0.0335212579707351	0.3610883567034485	1. e4 e5 2. d4 exd4 3. Nf3 c5 4. c3	rnbqkbnr/pp1p1ppp/8/2p5/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 4	83	-4
B30: Sicilian Defense: Old Sicilian	g1f3,c7c5,e2e4,b8c6,b2b4,c5b4,d2d4,d7d5,e4d5,d8d5,c2c4	11	0.0109199228820848	0.1073610907208018	14247	829	8482	0.6047627133033364	0.0351897444604805	0.360047542236183	1. Nf3 c5 2. e4 Nc6 3. b4 cxb4 4. d4 d5 5. exd5 Qxd5 6. c4	r1b1kbnr/pp2pppp/2n5/3q4/1pPP4/5N2/P4PPP/RNBQKB1R b KQkq c3 0 6	84	+50
A13: English Opening: Agincourt Defense	c2c4,e7e6,g1f3,d7d5,e2e3,g8f6,d1c2,f8e7,b2b3	9	0.0136290881428114	0.1167281313872323	498	43	283	0.6043689320388349	0.0521844660194174	0.3434466019417476	1. c4 e6 2. Nf3 d5 3. e3 Nf6 4. Qc2 Be7 5. b3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/P1QP1PPP/RNB1KB1R b KQkq - 0 5	85	0
D00: Blackmar-Diemer Gambit: von Popiel Gambit	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,c1g5,c8f5,f2f3,e4f3,d1f3	11	0.038162031052172	0.107628382665071	8533	439	5167	0.6035080274418275	0.0310488719145625	0.3654431006436098	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. f3 exf3 6. Qxf3	rn1qkb1r/ppp1pppp/5n2/5bB1/3P4/2N2Q2/PPP3PP/R3KBNR b KQkq - 0 6	86	0
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,e4e5,f6d7,c2c3,c7c5,g1f3,b8c6,f3g5	13	0.0133046562266029	0.113190004028585	356	12	222	0.6033898305084746	0.0203389830508474	0.376271186440678	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. c3 c5 6. Nf3 Nc6 7. Ng5	r1bqkb1r/pp1n1ppp/2n1p3/2ppP1N1/3P4/2PB4/PP3PPP/RNBQK2R b KQkq - 3 7	87	+80
C47: Four Knights Game: Gunsberg Variation	b1c3,e7e5,g1f3,b8c6,e2e4,g8f6,a2a3,f8c5,f3e5	9	0.0139929842543252	0.1101394610933086	10079	857	5777	0.603063483515826	0.0512774486926344	0.3456590677915395	1. Nc3 e5 2. Nf3 Nc6 3. e4 Nf6 4. a3 Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/P1N5/1PPP1PPP/R1BQKB1R b KQkq - 0 5	88	-75
C00: French Defense: Knight Variation	e2e4,e7e6,g1f3,d7d5,f3e5,g8f6,f1b5	7	0.013834675047136	0.1176991646870471	533	13	338	0.6029411764705882	0.0147058823529411	0.3823529411764705	1. e4 e6 2. Nf3 d5 3. Ne5 Nf6 4. Bb5+	rnbqkb1r/ppp2ppp/4pn2/1B1pN3/4P3/8/PPPP1PPP/RNBQK2R b KQkq - 3 4	89	+195
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1d2,d5e4,d2e4,g8f6,e4g5,h7h6,g5f7,e8f7,g1f3	13	0.0152702623688056	0.1850100308331222	8437	441	5127	0.6024277043912888	0.0314887540164227	0.3660835415922884	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7 7. Nf3	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQ - 1 7	90	+244
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,c2c4,c7c6,d1a4	7	0.0172080180329541	0.1202905290005042	1329	77	802	0.6019021739130435	0.0348731884057971	0.3632246376811594	1. g3 e5 2. Bg2 d5 3. c4 c6 4. Qa4	rnbqkbnr/pp3ppp/2p5/3pp3/Q1P5/6P1/PP1PPPBP/RNB1K1NR b KQkq - 1 4	91	+53
A10: English Opening: Anglo-Scandinavian Defense	c2c4,d7d5,b1c3,d5c4,e2e4,g8f6,e4e5	7	0.0114745007873381	0.1490158617058828	512	22	318	0.6009389671361502	0.0258215962441314	0.3732394366197183	1. c4 d5 2. Nc3 dxc4 3. e4 Nf6 4. e5	rnbqkb1r/ppp1pppp/5n2/4P3/2p5/2N5/PP1P1PPP/R1BQKBNR b KQkq - 0 4	92	+23
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,g1f3,f8e7,c2c4,e8h8,d1c2	11	0.0149643105257273	0.1310550321472482	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93	+14
A01: Nimzo-Larsen Attack: Modern Variation	b2b3,e7e5,c1b2,b8c6,e2e3,d7d5,f1b5,f8d6,f2f4	9	0.0301276372409702	0.1409713920905426	71876	4969	42824	0.6006233861735286	0.0415228672421429	0.3578537465843284	1. b3 e5 2. Bb2 Nc6 3. e3 d5 4. Bb5 Bd6 5. f4	r1bqk1nr/ppp2ppp/2nb4/1B1pp3/5P2/1P2P3/PBPP2PP/RN1QK1NR b KQkq - 0 5	94	+16
B01: Scandinavian Defense	e2e4,d7d5,b1c3,d5e4,c3e4,g8f6,e4f6,e7f6,f1d3	9	0.014948561422017	0.1516484187868316	1317	82	794	0.600547195622435	0.037391700866393	0.3620611035111719	1. e4 d5 2. Nc3 dxe4 3. Nxe4 Nf6 4. Nxf6+ exf6 5. Bd3	rnbqkb1r/ppp2ppp/5p2/8/8/3B4/PPPP1PPP/R1BQK1NR b KQkq - 1 5	95	+40
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,f3e5,f8g7,e5f7,e8f7,e2e4,g8f6,f1c4,e7e6,c4b3	11	0.0233335899845566	0.3477479382061498	335	10	213	0.600358422939068	0.017921146953405	0.3817204301075269	1. Nf3 g6 2. Ne5 Bg7 3. Nxf7 Kxf7 4. e4 Nf6 5. Bc4+ e6 6. Bb3	rnbq3r/pppp1kbp/4pnp1/8/4P3/1B6/PPPP1PPP/RNBQK2R b KQ - 1 6	96	+584
A00: Van't Kruijs Opening	e2e3,e7e6,d1f3,d7d5,b2b3,g8f6,c1b2,f8e7,f3g3,e8h8,f1e2	11	0.0158799086245978	0.1390736934865151	551	25	342	0.6002178649237473	0.0272331154684095	0.3725490196078431	1. e3 e6 2. Qf3 d5 3. b3 Nf6 4. Bb2 Be7 5. Qg3 O-O 6. Be2	rnbq1rk1/ppp1bppp/4pn2/3p4/8/1P2P1Q1/PBPPBPPP/RN2K1NR b KQ - 6 6	97	+90
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,d2d4,e5e4,c2c4,c7c6,c4d5,c6d5,a2a3	11	0.0301506581994426	0.2107644597755985	468	38	274	0.6	0.0487179487179487	0.3512820512820512	1. g3 e5 2. Bg2 d5 3. d4 e4 4. c4 c6 5. cxd5 cxd5 6. a3	rnbqkbnr/pp3ppp/8/3p4/3Pp3/P5P1/1P2PPBP/RNBQK1NR b KQkq - 0 6	98	+76
C00: French Defense: Wing Gambit	e2e4,e7e6,g1f3,d7d5,e4e5,c7c5,b2b4,b8c6,b4c5,f8c5,d2d4	11	0.0142391215962295	0.1211400131946329	29349	1525	18042	0.5999877340747404	0.031175893368223	0.3688363725570365	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6 5. bxc5 Bxc5 6. d4	r1bqk1nr/pp3ppp/2n1p3/2bpP3/3P4/5N2/P1P2PPP/RNBQKB1R b KQkq - 0 6	99	-52
A40: Horwitz Defense	d2d4,e7e6,c1f4,d7d5,e2e3,f8d6,f4d6,d8d6,d1g4	9	0.0118635605029746	0.1208857055734973	4685	427	2706	0.5992581222819136	0.0546175492453312	0.3461243284727552	1. d4 e6 2. Bf4 d5 3. e3 Bd6 4. Bxd6 Qxd6 5. Qg4	rnb1k1nr/ppp2ppp/3qp3/3p4/3P2Q1/4P3/PPP2PPP/RN2KBNR b KQkq - 1 5	100	-12
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,b1d2,f8g7,e2e4,d7d6,e4e5	9	0.0215767193547753	0.1092684438034682	1510	115	900	0.598019801980198	0.0455445544554455	0.3564356435643564	1. Nf3 Nf6 2. d3 g6 3. Nbd2 Bg7 4. e4 d6 5. e5	rnbqk2r/ppp1ppbp/3p1np1/4P3/8/3P1N2/PPPN1PPP/R1BQKB1R b KQkq - 0 5	101	+83
C47: Four Knights Game: Halloween Gambit	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,f3e5,c6e5,d2d4,e5c6,d4d5	11	0.0373224231562906	0.1176094683932705	26565	1446	16442	0.597597462488471	0.032528738217893	0.3698737992936359	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5 Nxe5 5. d4 Nc6 6. d5	r1bqkb1r/pppp1ppp/2n2n2/3P4/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 6	102	+85
A48: Torre Attack: Fianchetto Defense	d2d4,g8f6,g1f3,g7g6,c1g5,f8g7,b1c3,e8h8,h2h4	9	0.037881545209829	0.1500258494058528	1508	80	936	0.5974643423137876	0.0316957210776545	0.3708399366085578	1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. Nc3 O-O 5. h4	rnbq1rk1/ppppppbp/5np1/6B1/3P3P/2N2N2/PPP1PPP1/R2QKB1R b KQ - 0 5	103	+12
C11: French Defense: Steinitz Variation, Gledhill Attack	e2e4,e7e6,d2d4,d7d5,b1c3,g8f6,e4e5,f6d7,d1g4,c7c5,g1f3,b8c6,d4c5	13	0.011865560295234	0.1009468260392536	514	41	307	0.5962877030162413	0.0475638051044083	0.3561484918793503	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Qg4 c5 6. Nf3 Nc6 7. dxc5	r1bqkb1r/pp1n1ppp/2n1p3/2PpP3/6Q1/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 0 7	104	-23
A00: Mieses Opening	d2d3,g8f6,g1f3,g7g6,b1d2,f8g7,e2e4,e8h8,h2h3	9	0.0283841318130098	0.2164675335315945	892	51	553	0.5962566844919787	0.034090909090909	0.3696524064171123	1. d3 Nf6 2. Nf3 g6 3. Nbd2 Bg7 4. e4 O-O 5. h3	rnbq1rk1/ppppppbp/5np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQ - 0 5	105	+41
A10: English Opening: Anglo-Scandinavian Defense, Malvinas Variation	c2c4,d7d5,c4d5,d8d5,b1c3,d5a5,b2b4	7	0.0127107858836739	0.1650711213079315	508	30	314	0.596244131455399	0.0352112676056338	0.3685446009389671	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qa5 4. b4	rnb1kbnr/ppp1pppp/8/q7/1P6/2N5/P2PPPPP/R1BQKBNR b KQkq - 0 4	106	-57
A00: Mieses Opening: Reversed Rat	d2d3,e7e5,g2g3,d7d5,g1f3,e5e4,d3e4	7	0.0160470697772713	0.1184935788234716	5107	455	3004	0.5961942563623628	0.0531169740835862	0.3506887695540508	1. d3 e5 2. g3 d5 3. Nf3 e4 4. dxe4	rnbqkbnr/ppp2ppp/8/3p4/4P3/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 4	107	-190
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,f2f4,f8e7,g2g4	9	0.0192708485912754	0.1687710019978762	2298	106	1454	0.5956454121306376	0.0274753758424053	0.3768792120269569	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. f4 Be7 5. g4	rnbqk2r/ppp1bppp/4pn2/3p4/5PP1/1P2P3/PBPP3P/RN1QKBNR b KQkq - 0 5	108	+45
A40: Horwitz Defense	d2d4,e7e6,g1f3,d7d5,c2c3,c7c5,c1g5	7	0.0103624176712134	0.1055895632106247	23644	1796	14260	0.595566750629723	0.0452392947103274	0.3591939546599496	1. d4 e6 2. Nf3 d5 3. c3 c5 4. Bg5	rnbqkbnr/pp3ppp/4p3/2pp2B1/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 4	109	+8
C00: French Defense: Steiner Variation	e2e4,e7e6,c2c4,d7d5,c4d5,e6d5,d1a4,c7c6,e4e5	9	0.0312145751169781	0.2655595021069878	346	25	211	0.5945017182130584	0.0429553264604811	0.3625429553264604	1. e4 e6 2. c4 d5 3. cxd5 exd5 4. Qa4+ c6 5. e5	rnbqkbnr/pp3ppp/2p5/3pP3/Q7/8/PP1P1PPP/RNB1KBNR b KQkq - 0 5	110	+99
A10: English Opening: Anglo-Scandinavian Defense, Schulz Gambit	c2c4,d7d5,c4d5,g8f6,e2e4	5	0.0125304517125885	0.162729176120306	11992	717	7469	0.5943106353454257	0.035533749628308	0.3701556150262662	1. c4 d5 2. cxd5 Nf6 3. e4	rnbqkb1r/ppp1pppp/5n2/3P4/4P3/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3	111	-58
C00: French Defense: Pelikan Variation	b1c3,e7e6,e2e4,d7d5,f2f4,d5d4,c3e2,c7c5,e2g3,b8c6,f1c4	11	0.0128450045808389	0.1179956738841142	1137	69	709	0.593733681462141	0.0360313315926892	0.3702349869451697	1. Nc3 e6 2. e4 d5 3. f4 d4 4. Nce2 c5 5. Ng3 Nc6 6. Bc4	r1bqkbnr/pp3ppp/2n1p3/2p5/2BpPP2/6N1/PPPP2PP/R1BQK1NR b KQkq - 3 6	112	+47
C00: French Defense: Steinitz Attack	e2e4,e7e6,e4e5,d7d6,f1e2	5	0.0135989223207325	0.1156934870057251	349	21	218	0.5935374149659864	0.0357142857142857	0.3707482993197279	1. e4 e6 2. e5 d6 3. Be2	rnbqkbnr/ppp2ppp/3pp3/4P3/8/8/PPPPBPPP/RNBQK1NR b KQkq - 1 3	113	+162
A00: Mieses Opening: Reversed Rat	d2d3,e7e5,g1f3,e5e4,c1g5,e4f3	6	0.0199756935689618	0.1475030303551018	2277	156	1404	0.5934323690383112	0.0406567630961688	0.3659108678655199	1. d3 e5 2. Nf3 e4 3. Bg5 exf3	rnbqkbnr/pppp1ppp/8/6B1/8/3P1p2/PPP1PPPP/RN1QKB1R w KQkq - 0 4	114	+682
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,d2d3,f8g7,b2f6,g7f6,d3d4	9	0.0320095205717452	0.2176553671456569	369	35	218	0.5932475884244373	0.0562700964630225	0.3504823151125402	1. b3 Nf6 2. Bb2 g6 3. d3 Bg7 4. Bxf6 Bxf6 5. d4	rnbqk2r/pppppp1p/5bp1/8/3P4/1P6/P1P1PPPP/RN1QKBNR b KQkq - 0 5	115	+194
A40: Horwitz Defense	d2d4,e7e6,g1f3,d7d5,c1g5,g8f6,g5h4,f8e7,h4g3	9	0.0142594711891371	0.1452992325003602	8288	511	5177	0.593016599885518	0.0365626788780767	0.3704207212364053	1. d4 e6 2. Nf3 d5 3. Bg5 Nf6 4. Bh4 Be7 5. Bg3	rnbqk2r/ppp1bppp/4pn2/3p4/3P4/5NB1/PPP1PPPP/RN1QKB1R b KQkq - 5 5	116	+69
C44: King's Pawn Game: Tayler Opening	e2e4,e7e5,g1f3,b8c6,f1e2,g8f6,e1h1,f8c5,f3e5	9	0.0321913835676382	0.1014406672465925	475	32	294	0.5930087390761548	0.0399500624219725	0.3670411985018726	1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. O-O Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/8/PPPPBPPP/RNBQ1RK1 b kq - 0 5	117	-8
B10: Caro-Kann Defense	e2e4,c7c6,b1c3,d7d5,d1e2,d5d4,c3d1,e7e5,g2g3	9	0.0171804317805144	0.2081530845162506	1193	90	729	0.5929423459244533	0.0447316103379721	0.3623260437375745	1. e4 c6 2. Nc3 d5 3. Qe2 d4 4. Nd1 e5 5. g3	rnbqkbnr/pp3ppp/2p5/4p3/3pP3/6P1/PPPPQP1P/R1BNKBNR b KQkq - 0 5	118	+47
